group,image_path,image_name,exec_success,error_msg,plate_detected,detection_confidence,bbox,iou_gt,crop_width,crop_height,aspect_ratio,selected_variant,composite_score,raw_ocr_text,cleaned_text,plate_text,ocr_confidence,plate_type,is_valid_indian_format,error_category,processing_time_ms
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2040_jpg.rf.0ff44df732aea9a6c9ba816e9ec35e4e.jpg,CarLongPlateGen2040_jpg.rf.0ff44df732aea9a6c9ba816e9ec35e4e.jpg,True,,True,0.825,"[172, 208, 301, 248]",0.3153,129,40,3.23,V0_COLOR_CLAHE,0.5645,67A g6141,67AG6141,67AG6141,0.173,UNKNOWN,False,4. Blur / Low contrast / Noise,961.79
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen204_jpg.rf.be0ee006ed5ff602aed53f9d27001ade.jpg,CarLongPlateGen204_jpg.rf.be0ee006ed5ff602aed53f9d27001ade.jpg,True,,True,0.795,"[264, 170, 308, 185]",0.0,44,15,2.93,V1_GRAY_CLAHE,0.471,EULDDHI,EULDDHI,EULDDHI,0.017,UNKNOWN,False,3. Extremely small plate resolution,928.75
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2072_jpg.rf.755c5f4dfe894be38ae3bd1c90aa16b6.jpg,CarLongPlateGen2072_jpg.rf.755c5f4dfe894be38ae3bd1c90aa16b6.jpg,True,,True,0.835,"[324, 244, 415, 283]",0.0,91,39,2.33,V2_ADAPTIVE_BINARIZE,0.6897,51a 691.72,51A69172,51A69172,0.459,UNKNOWN,False,3. Extremely small plate resolution,762.88
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen209_jpg.rf.379f575e943c30b38ab7742eb58303fa.jpg,CarLongPlateGen209_jpg.rf.379f575e943c30b38ab7742eb58303fa.jpg,True,,True,0.803,"[182, 185, 246, 199]",0.7171,64,14,4.57,V2_ADAPTIVE_BINARIZE,0.4854,50n0-0211,50N00211,50N00211,0.015,UNKNOWN,False,3. Extremely small plate resolution,1303.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2113_jpg.rf.cd666bb349f001b70b2464b3c2eda47a.jpg,CarLongPlateGen2113_jpg.rf.cd666bb349f001b70b2464b3c2eda47a.jpg,True,,True,0.827,"[289, 234, 388, 268]",0.0,99,34,2.91,V1_GRAY_CLAHE,0.6594,Gol0;OLLID,GOL0OLLID,GOL0OLLID,0.359,UNKNOWN,False,3. Extremely small plate resolution,981.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2117_jpg.rf.a5b84918dfbcc1b41612a353dc461b9d.jpg,CarLongPlateGen2117_jpg.rf.a5b84918dfbcc1b41612a353dc461b9d.jpg,True,,True,0.824,"[186, 0, 315, 42]",0.0,129,42,3.07,V2_ADAPTIVE_BINARIZE,0.5696,IlaLuLV,ILALULV,ILALULV,0.214,UNKNOWN,False,4. Blur / Low contrast / Noise,1034.24
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2122_jpg.rf.ea77d8011297883dc6f523d5b7aba099.jpg,CarLongPlateGen2122_jpg.rf.ea77d8011297883dc6f523d5b7aba099.jpg,True,,True,0.808,"[237, 139, 343, 171]",0.0,106,32,3.31,V2_ADAPTIVE_BINARIZE,0.6982,51A 052.27,51A05227,51A05227,0.476,UNKNOWN,False,3. Extremely small plate resolution,1017.49
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2146_jpg.rf.6c16a501c5f8b2a9cec938bb431b6759.jpg,CarLongPlateGen2146_jpg.rf.6c16a501c5f8b2a9cec938bb431b6759.jpg,True,,True,0.827,"[240, 188, 353, 235]",0.0,113,47,2.4,V2_ADAPTIVE_BINARIZE,0.665,51F:161.59,51F16159,51F16159,0.41,UNKNOWN,False,14. General low confidence / Unknown ambiguity,758.6
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen216_jpg.rf.61d0300d3cdabdcb8bc6326d5c20a491.jpg,CarLongPlateGen216_jpg.rf.61d0300d3cdabdcb8bc6326d5c20a491.jpg,True,,True,0.8,"[221, 203, 271, 217]",0.0,50,14,3.57,V0_COLOR_CLAHE,0.5279,MozauRB,MOZAURB,MOZAURB,0.131,UNKNOWN,False,3. Extremely small plate resolution,1162.35
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2183_jpg.rf.3f7f2178a93b3991083a48af8a979786.jpg,CarLongPlateGen2183_jpg.rf.3f7f2178a93b3991083a48af8a979786.jpg,True,,True,0.819,"[255, 195, 380, 233]",0.0,125,38,3.29,V2_ADAPTIVE_BINARIZE,0.6987,SOLO-04411,SOLO04411,SOLO04411,0.437,UNKNOWN,False,3. Extremely small plate resolution,972.64
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2231_jpg.rf.dcd1235d4f1f445374738a2ad006c047.jpg,CarLongPlateGen2231_jpg.rf.dcd1235d4f1f445374738a2ad006c047.jpg,True,,True,0.822,"[168, 118, 299, 169]",0.0,131,51,2.57,V0_COLOR_CLAHE,0.642,67A.961 Z1,67A961Z1,67A961Z1,0.364,UNKNOWN,False,4. Blur / Low contrast / Noise,917.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2239_jpg.rf.37522c937629f366ad7fb7d7c64b014c.jpg,CarLongPlateGen2239_jpg.rf.37522c937629f366ad7fb7d7c64b014c.jpg,True,,True,0.812,"[342, 248, 458, 282]",0.0,116,34,3.41,V0_COLOR_CLAHE,0.6564,510.513.32,51051332,51051332,0.393,UNKNOWN,False,3. Extremely small plate resolution,1052.87
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2258_jpg.rf.b4a540ee8e5c584c112fb094c4f8fb87.jpg,CarLongPlateGen2258_jpg.rf.b4a540ee8e5c584c112fb094c4f8fb87.jpg,True,,True,0.821,"[145, 119, 270, 158]",0.0,125,39,3.21,V2_ADAPTIVE_BINARIZE,0.7041,510-165.98,51016598,51016598,0.488,UNKNOWN,False,3. Extremely small plate resolution,943.93
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2268_jpg.rf.be1984d587a769e738af23220595b554.jpg,CarLongPlateGen2268_jpg.rf.be1984d587a769e738af23220595b554.jpg,True,,True,0.842,"[247, 216, 354, 261]",0.0,107,45,2.38,V1_GRAY_CLAHE,0.6228,Gic 50553,GIC50553,GIC50553,0.29,UNKNOWN,False,4. Blur / Low contrast / Noise,753.92
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2280_jpg.rf.76acc5782cea91ca5cc36a1135f40bbd.jpg,CarLongPlateGen2280_jpg.rf.76acc5782cea91ca5cc36a1135f40bbd.jpg,True,,True,0.801,"[261, 210, 361, 238]",0.0,100,28,3.57,V0_COLOR_CLAHE,0.5156,6OA 218,6OA218,6OA218,0.238,UNKNOWN,False,3. Extremely small plate resolution,1056.29
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen229_jpg.rf.933683f6f7458ecf55ad73260f21ba6a.jpg,CarLongPlateGen229_jpg.rf.933683f6f7458ecf55ad73260f21ba6a.jpg,True,,True,0.75,"[261, 207, 312, 220]",0.0,51,13,3.92,V2_ADAPTIVE_BINARIZE,0.6156,6 go25q,6GO25Q,6GO25Q,0.438,UNKNOWN,False,3. Extremely small plate resolution,1249.0
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2302_jpg.rf.63efea775f1cd4a86075aaf32d0e7662.jpg,CarLongPlateGen2302_jpg.rf.63efea775f1cd4a86075aaf32d0e7662.jpg,True,,True,0.836,"[198, 181, 318, 240]",1.484,120,59,2.03,V2_ADAPTIVE_BINARIZE,0.7144,67169172,67169172,67169172,0.429,UNKNOWN,False,14. General low confidence / Unknown ambiguity,615.35
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2310_jpg.rf.e2e02c43d0fd1aa9eea2f7b85015acdc.jpg,CarLongPlateGen2310_jpg.rf.e2e02c43d0fd1aa9eea2f7b85015acdc.jpg,True,,True,0.814,"[268, 158, 379, 192]",0.0,111,34,3.26,V0_COLOR_CLAHE,0.669,614.897 14,61489714,61489714,0.418,UNKNOWN,False,3. Extremely small plate resolution,980.83
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2323_jpg.rf.e0d50ad06529423a8e2fdef58036fc66.jpg,CarLongPlateGen2323_jpg.rf.e0d50ad06529423a8e2fdef58036fc66.jpg,True,,True,0.837,"[211, 157, 312, 193]",0.0,101,36,2.81,V2_ADAPTIVE_BINARIZE,0.7168,51A 4597L,51A4597L,51A4597L,0.478,UNKNOWN,False,3. Extremely small plate resolution,827.8
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2333_jpg.rf.c93e550a7e54d44ea4b18d39d2b1ad1c.jpg,CarLongPlateGen2333_jpg.rf.c93e550a7e54d44ea4b18d39d2b1ad1c.jpg,True,,True,0.78,"[202, 203, 294, 266]",0.4418,92,63,1.46,V1_GRAY_CLAHE,0.5115,Ip 5608,IP5608,IP5608,0.23,UNKNOWN,False,4. Blur / Low contrast / Noise,491.55
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2356_jpg.rf.e609d4c9011074cc14e53dc6f4c49783.jpg,CarLongPlateGen2356_jpg.rf.e609d4c9011074cc14e53dc6f4c49783.jpg,True,,True,0.826,"[241, 99, 349, 149]",0.0,108,50,2.16,V0_COLOR_CLAHE,0.5655,5IF 31L18,5IF31L18,5IF31L18,0.175,UNKNOWN,False,4. Blur / Low contrast / Noise,675.48
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2410_jpg.rf.3cc87795679fac5ad941e1b40a4547c2.jpg,CarLongPlateGen2410_jpg.rf.3cc87795679fac5ad941e1b40a4547c2.jpg,True,,True,0.817,"[281, 231, 420, 282]",0.0,139,51,2.73,V0_COLOR_CLAHE,0.6325,614 72474,61472474,61472474,0.309,UNKNOWN,False,4. Blur / Low contrast / Noise,896.63
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2439_jpg.rf.f8ff5673fe057f7f34ca31f6d13a8283.jpg,CarLongPlateGen2439_jpg.rf.f8ff5673fe057f7f34ca31f6d13a8283.jpg,True,,True,0.849,"[230, 121, 344, 184]",0.0,114,63,1.81,V0_COLOR_CLAHE,0.6558,61A01204,61A01204,61A01204,0.312,UNKNOWN,False,4. Blur / Low contrast / Noise,562.16
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen248_jpg.rf.793a53f333379327f5c5cc1fc8b5a603.jpg,CarLongPlateGen248_jpg.rf.793a53f333379327f5c5cc1fc8b5a603.jpg,True,,True,0.81,"[226, 97, 284, 114]",0.0,58,17,3.41,V0_COLOR_CLAHE,0.7105,61C22232,61C22232,61C22232,0.421,UNKNOWN,False,3. Extremely small plate resolution,971.43
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2492_jpg.rf.7f8769faee4191584667742aba03cf6d.jpg,CarLongPlateGen2492_jpg.rf.7f8769faee4191584667742aba03cf6d.jpg,True,,True,0.811,"[247, 209, 345, 240]",0.0,98,31,3.16,V2_ADAPTIVE_BINARIZE,0.6791,51F-0L275,51F0L275,51F0L275,0.403,UNKNOWN,False,3. Extremely small plate resolution,898.69
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2508_jpg.rf.65717c977d3c45b7b6ff8a98598ea7f7.jpg,CarLongPlateGen2508_jpg.rf.65717c977d3c45b7b6ff8a98598ea7f7.jpg,True,,True,0.811,"[201, 129, 315, 164]",0.0,114,35,3.26,V0_COLOR_CLAHE,0.5854,6172LL4,6172LL4,6172LL4,0.246,UNKNOWN,False,3. Extremely small plate resolution,1079.85
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen255_jpg.rf.4611fccba79ac2309a122aa3ee946a21.jpg,CarLongPlateGen255_jpg.rf.4611fccba79ac2309a122aa3ee946a21.jpg,True,,True,0.774,"[246, 174, 291, 187]",0.0,45,13,3.46,V2_ADAPTIVE_BINARIZE,0.5319,Spa 1,SPA1,SPA1,0.444,UNKNOWN,False,3. Extremely small plate resolution,1155.02
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2586_jpg.rf.d0470b7d9be51e1fa1afdbb78d1def59.jpg,CarLongPlateGen2586_jpg.rf.d0470b7d9be51e1fa1afdbb78d1def59.jpg,True,,True,0.818,"[149, 7, 270, 57]",0.0,121,50,2.42,V0_COLOR_CLAHE,0.6451,6614300.0],66143000,66143000,0.37,UNKNOWN,False,4. Blur / Low contrast / Noise,734.0
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2622_jpg.rf.f25ebae29e7d3bd79ad7664c49fb5b18.jpg,CarLongPlateGen2622_jpg.rf.f25ebae29e7d3bd79ad7664c49fb5b18.jpg,True,,True,0.845,"[116, 129, 218, 174]",0.578,102,45,2.27,V2_ADAPTIVE_BINARIZE,0.6209,61E.16585,61E16585,61E16585,0.286,UNKNOWN,False,4. Blur / Low contrast / Noise,721.36
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2651_jpg.rf.5d1d9b8e7320573d71dda1277b193d15.jpg,CarLongPlateGen2651_jpg.rf.5d1d9b8e7320573d71dda1277b193d15.jpg,True,,True,0.847,"[244, 218, 351, 274]",21.7778,107,56,1.91,V1_GRAY_CLAHE,0.6538,GIF 6303,GIF6303,GIF6303,0.433,FOREIGN,False,14. General low confidence / Unknown ambiguity,420.86
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2671_jpg.rf.16c0339fcfbc3cfca0284add19184ac4.jpg,CarLongPlateGen2671_jpg.rf.16c0339fcfbc3cfca0284add19184ac4.jpg,True,,True,0.817,"[62, 215, 192, 265]",0.1212,130,50,2.6,V0_COLOR_CLAHE,0.5961,ZgA.517.96,ZGA51796,ZGA51796,0.272,UNKNOWN,False,4. Blur / Low contrast / Noise,795.33
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2673_jpg.rf.1e8765e01b0686b4cad44ca3a7b584b1.jpg,CarLongPlateGen2673_jpg.rf.1e8765e01b0686b4cad44ca3a7b584b1.jpg,True,,True,0.818,"[207, 103, 336, 151]",0.0,129,48,2.69,V1_GRAY_CLAHE,0.628,6F44614,6F44614,6F44614,0.331,UNKNOWN,False,4. Blur / Low contrast / Noise,853.53
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen267_jpg.rf.c2136954963f74cef576be0f3b47407a.jpg,CarLongPlateGen267_jpg.rf.c2136954963f74cef576be0f3b47407a.jpg,True,,True,0.786,"[229, 160, 279, 176]",0.0,50,16,3.12,V2_ADAPTIVE_BINARIZE,0.6113,"51f,59011",51F59011,51F59011,0.267,UNKNOWN,False,3. Extremely small plate resolution,1053.16
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2695_jpg.rf.f1333a596259935cfaf3a437a75d6eb4.jpg,CarLongPlateGen2695_jpg.rf.f1333a596259935cfaf3a437a75d6eb4.jpg,True,,True,0.849,"[235, 175, 377, 230]",0.0,142,55,2.58,V1_GRAY_CLAHE,0.6425,51F.590. 11,51F59011,51F59011,0.394,UNKNOWN,False,4. Blur / Low contrast / Noise,836.02
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2729_jpg.rf.d01759bd2f57a8c5c8fc80599ed74d63.jpg,CarLongPlateGen2729_jpg.rf.d01759bd2f57a8c5c8fc80599ed74d63.jpg,True,,True,0.827,"[253, 165, 354, 197]",0.0,101,32,3.16,V2_ADAPTIVE_BINARIZE,0.5881,L8A-051 77,L8A05177,L8A05177,0.256,UNKNOWN,False,3. Extremely small plate resolution,920.11
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2735_jpg.rf.cf9323459afced4e9898e2afb71b9a38.jpg,CarLongPlateGen2735_jpg.rf.cf9323459afced4e9898e2afb71b9a38.jpg,True,,True,0.838,"[148, 252, 260, 291]",0.155,112,39,2.87,V1_GRAY_CLAHE,0.7059,616.47340,61647340,61647340,0.456,UNKNOWN,False,3. Extremely small plate resolution,836.8
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2764_jpg.rf.af8ba4720fd5848df45716c0d9dbe831.jpg,CarLongPlateGen2764_jpg.rf.af8ba4720fd5848df45716c0d9dbe831.jpg,True,,True,0.837,"[169, 142, 295, 182]",0.0,126,40,3.15,V0_COLOR_CLAHE,0.6827,614-55433,61455433,61455433,0.41,UNKNOWN,False,14. General low confidence / Unknown ambiguity,879.97
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2770_jpg.rf.41e5cf97e06a36cbbb8abd830379d9c8.jpg,CarLongPlateGen2770_jpg.rf.41e5cf97e06a36cbbb8abd830379d9c8.jpg,True,,True,0.81,"[196, 129, 351, 269]",7.0403,155,140,1.11,V0_COLOR_CLAHE,0.5456,51400172,51400172,51400172,0.091,UNKNOWN,False,10. Multi-line / square plate layout,482.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2780_jpg.rf.ac99afb37e60042012be1b6901302017.jpg,CarLongPlateGen2780_jpg.rf.ac99afb37e60042012be1b6901302017.jpg,True,,True,0.809,"[128, 28, 265, 70]",0.0,137,42,3.26,V2_ADAPTIVE_BINARIZE,0.6373,61.22403,6122403,6122403,0.4,UNKNOWN,False,14. General low confidence / Unknown ambiguity,930.72
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2794_jpg.rf.5265e818c985fd33460661a8f72aee92.jpg,CarLongPlateGen2794_jpg.rf.5265e818c985fd33460661a8f72aee92.jpg,True,,True,0.801,"[292, 248, 380, 280]",0.0,88,32,2.75,V2_ADAPTIVE_BINARIZE,0.7136,G1F.04872,G1F04872,G1F04872,0.472,UNKNOWN,False,3. Extremely small plate resolution,842.58
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen280_jpg.rf.acb34b9c21fe9a6543880283716a639b.jpg,CarLongPlateGen280_jpg.rf.acb34b9c21fe9a6543880283716a639b.jpg,True,,True,0.782,"[307, 181, 350, 192]",0.0,43,11,3.91,V2_ADAPTIVE_BINARIZE,0.5616,ANEEST,ANEEST,ANEEST,0.029,UNKNOWN,False,3. Extremely small plate resolution,1267.3
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2812_jpg.rf.7586af3e17749e5ec3406bfc8078a965.jpg,CarLongPlateGen2812_jpg.rf.7586af3e17749e5ec3406bfc8078a965.jpg,True,,True,0.789,"[300, 220, 385, 247]",0.0,85,27,3.15,V0_COLOR_CLAHE,0.5162,616 4.8164,61648164,61648164,0.112,UNKNOWN,False,3. Extremely small plate resolution,992.62
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2831_jpg.rf.f3720eb6ccd50793ad89296381d5aa3e.jpg,CarLongPlateGen2831_jpg.rf.f3720eb6ccd50793ad89296381d5aa3e.jpg,True,,True,0.821,"[118, 18, 253, 79]",0.0,135,61,2.21,V1_GRAY_CLAHE,0.6777,294.51796,29451796,29451796,0.4,UNKNOWN,False,14. General low confidence / Unknown ambiguity,668.79
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2834_jpg.rf.c422b114d9b95805e39c67f8612e30e1.jpg,CarLongPlateGen2834_jpg.rf.c422b114d9b95805e39c67f8612e30e1.jpg,True,,True,0.833,"[156, 147, 308, 193]",1.4227,152,46,3.3,V2_ADAPTIVE_BINARIZE,0.6569,61F.59011,61F59011,61F59011,0.358,UNKNOWN,False,4. Blur / Low contrast / Noise,916.8
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2837_jpg.rf.131aa14f2909a3ed7b21671ad8d726b0.jpg,CarLongPlateGen2837_jpg.rf.131aa14f2909a3ed7b21671ad8d726b0.jpg,True,,True,0.831,"[163, 166, 264, 200]",0.6108,101,34,2.97,V2_ADAPTIVE_BINARIZE,0.5781,674.05227,67405227,67405227,0.201,UNKNOWN,False,3. Extremely small plate resolution,818.18
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2847_jpg.rf.f757581b48d3deffa84a8fc3fdeb6d05.jpg,CarLongPlateGen2847_jpg.rf.f757581b48d3deffa84a8fc3fdeb6d05.jpg,True,,True,0.829,"[117, 130, 230, 176]",0.5682,113,46,2.46,V2_ADAPTIVE_BINARIZE,0.6964,61F.61712,61F61712,61F61712,0.437,UNKNOWN,False,14. General low confidence / Unknown ambiguity,711.75
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2862_jpg.rf.06c492443cc39ae2672e8bc1c2f2ef01.jpg,CarLongPlateGen2862_jpg.rf.06c492443cc39ae2672e8bc1c2f2ef01.jpg,True,,True,0.806,"[141, 265, 250, 300]",0.1056,109,35,3.11,V1_GRAY_CLAHE,0.6029,614 941,614941,614941,0.413,UNKNOWN,False,3. Extremely small plate resolution,996.66
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2867_jpg.rf.28240dd9279859bb0aef3ea163b0a336.jpg,CarLongPlateGen2867_jpg.rf.28240dd9279859bb0aef3ea163b0a336.jpg,True,,True,0.826,"[286, 159, 400, 201]",0.0,114,42,2.71,V0_COLOR_CLAHE,0.6261,BIF2L403,BIF2L403,BIF2L403,0.252,UNKNOWN,False,4. Blur / Low contrast / Noise,820.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2875_jpg.rf.a7b9e9102891b90c728f349e084ddc86.jpg,CarLongPlateGen2875_jpg.rf.a7b9e9102891b90c728f349e084ddc86.jpg,True,,True,0.833,"[131, 112, 266, 153]",16.4,135,41,3.29,V1_GRAY_CLAHE,0.6195,GOA 35981,GOA35981,GOA35981,0.284,UNKNOWN,False,4. Blur / Low contrast / Noise,918.92
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2903_jpg.rf.228195bbfa7e7b937b47e57dbc9d3e94.jpg,CarLongPlateGen2903_jpg.rf.228195bbfa7e7b937b47e57dbc9d3e94.jpg,True,,True,0.843,"[229, 143, 342, 198]",0.0,113,55,2.05,V1_GRAY_CLAHE,0.7075,FIF27809,FIF27809,FIF27809,0.415,UNKNOWN,False,14. General low confidence / Unknown ambiguity,601.72
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen290_jpg.rf.f5e9039cc01cabf82518ccc867ace404.jpg,CarLongPlateGen290_jpg.rf.f5e9039cc01cabf82518ccc867ace404.jpg,True,,True,0.763,"[265, 225, 306, 238]",0.0,41,13,3.15,V2_ADAPTIVE_BINARIZE,0.4498,02e,02E,02E,0.275,UNKNOWN,False,3. Extremely small plate resolution,1058.27
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen293_jpg.rf.52ac3f5ccf552ce9cd1124981c552f28.jpg,CarLongPlateGen293_jpg.rf.52ac3f5ccf552ce9cd1124981c552f28.jpg,True,,True,0.801,"[123, 145, 174, 161]",0.2083,51,16,3.19,V0_COLOR_CLAHE,0.7216,3 610606353,3610606353,3610606353,0.48,UNKNOWN,False,3. Extremely small plate resolution,1036.44
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen296_jpg.rf.d870110221ad69207972bd69d0bbdeeb.jpg,CarLongPlateGen296_jpg.rf.d870110221ad69207972bd69d0bbdeeb.jpg,True,,True,0.754,"[144, 166, 196, 180]",0.2264,52,14,3.71,V2_ADAPTIVE_BINARIZE,0.4313,5124],5124,5124,0.243,UNKNOWN,False,3. Extremely small plate resolution,1197.05
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen2974_jpg.rf.11e11805bf067528b2681981436104f5.jpg,CarLongPlateGen2974_jpg.rf.11e11805bf067528b2681981436104f5.jpg,True,,True,0.817,"[319, 246, 401, 274]",0.0,82,28,2.93,V2_ADAPTIVE_BINARIZE,0.7658,4516 394.66,451639466,451639466,0.483,UNKNOWN,False,3. Extremely small plate resolution,933.39
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3012_jpg.rf.b5b16bd3219b1eeb18d47cdc31664053.jpg,CarLongPlateGen3012_jpg.rf.b5b16bd3219b1eeb18d47cdc31664053.jpg,True,,True,0.833,"[190, 90, 301, 163]",0.0,111,73,1.52,V1_GRAY_CLAHE,0.7093,61F.22261,61F22261,61F22261,0.463,UNKNOWN,False,14. General low confidence / Unknown ambiguity,516.95
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3014_jpg.rf.c1cc580ec977dd8aa3d846b5a7db8e34.jpg,CarLongPlateGen3014_jpg.rf.c1cc580ec977dd8aa3d846b5a7db8e34.jpg,True,,True,0.834,"[202, 79, 307, 126]",0.0,105,47,2.23,V0_COLOR_CLAHE,0.6915,G6OA.359.81,G6OA35981,G6OA35981,0.456,UNKNOWN,False,14. General low confidence / Unknown ambiguity,790.09
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3076_jpg.rf.c841099ec8e2ba3e0cdcbce347bb00cc.jpg,CarLongPlateGen3076_jpg.rf.c841099ec8e2ba3e0cdcbce347bb00cc.jpg,True,,True,0.8,"[176, 219, 286, 281]",0.3521,110,62,1.77,V1_GRAY_CLAHE,0.6329,6IA.72110,6IA72110,6IA72110,0.31,UNKNOWN,False,4. Blur / Low contrast / Noise,588.85
