group,image_path,image_name,exec_success,error_msg,plate_detected,detection_confidence,bbox,iou_gt,crop_width,crop_height,aspect_ratio,selected_variant,composite_score,raw_ocr_text,cleaned_text,plate_text,ocr_confidence,plate_type,is_valid_indian_format,error_category,processing_time_ms
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1156_jpg.rf.9bd18069f6109483efa1f04d988a1a8f.jpg,xemay1156_jpg.rf.9bd18069f6109483efa1f04d988a1a8f.jpg,True,,True,0.882,"[211, 161, 317, 252]",0.0,106,91,1.16,V1_GRAY_CLAHE,0.7989,59 F1 03055,59F103055,59F103055,0.671,UNKNOWN,False,NONE,356.65
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1158_jpg.rf.1c778f9bb3994a1b4ea6b628ea80ed79.jpg,xemay1158_jpg.rf.1c778f9bb3994a1b4ea6b628ea80ed79.jpg,True,,True,0.883,"[187, 49, 277, 124]",0.0,90,75,1.2,V1_GRAY_CLAHE,0.7208,50-0C 387 8,500C3878,500C3878,0.551,UNKNOWN,False,NONE,337.72
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1172_jpg.rf.7c249cdb35dc8fdaa7de2e9d8e58f0b3.jpg,xemay1172_jpg.rf.7c249cdb35dc8fdaa7de2e9d8e58f0b3.jpg,True,,True,0.89,"[223, 130, 325, 218]",0.0,102,88,1.16,V0_COLOR_CLAHE,0.8111,51 K3 8796,51K38796,51K38796,0.702,UNKNOWN,False,NONE,364.74
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1184_jpg.rf.e5655e849a98a7463937a5a3ff474c31.jpg,xemay1184_jpg.rf.e5655e849a98a7463937a5a3ff474c31.jpg,True,,True,0.878,"[239, 57, 334, 142]",0.0,95,85,1.12,V0_COLOR_CLAHE,0.8489,5L V7 8 344,5LV78344,5LV78344,0.807,UNKNOWN,False,NONE,355.85
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1191_jpg.rf.f5eaed92adcf8f6e77ac523422db30ac.jpg,xemay1191_jpg.rf.f5eaed92adcf8f6e77ac523422db30ac.jpg,True,,True,0.883,"[265, 133, 360, 217]",0.0,95,84,1.13,V0_COLOR_CLAHE,0.8818,59 K7 225 99,59K722599,59K722599,0.864,UNKNOWN,False,NONE,360.05
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1211_jpg.rf.b8cd0bd268b33ff1209f576927afb3d4.jpg,xemay1211_jpg.rf.b8cd0bd268b33ff1209f576927afb3d4.jpg,True,,True,0.878,"[199, 57, 293, 137]",0.0,94,80,1.18,V0_COLOR_CLAHE,0.7415,54.S5 0B82,54S50B82,54S50B82,0.563,UNKNOWN,False,NONE,352.44
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1219_jpg.rf.e5bb93854f2fd6584e9810eaeff20ec2.jpg,xemay1219_jpg.rf.e5bb93854f2fd6584e9810eaeff20ec2.jpg,True,,True,0.871,"[244, 74, 343, 162]",0.0,99,88,1.12,V1_GRAY_CLAHE,0.7904,51 [3 2640,5132640,5132640,0.776,UNKNOWN,False,NONE,325.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1223_jpg.rf.e4e56a087afc65fca3506e4c6b0a800d.jpg,xemay1223_jpg.rf.e4e56a087afc65fca3506e4c6b0a800d.jpg,True,,True,0.877,"[154, 150, 256, 234]",1.0836,102,84,1.21,V0_COLOR_CLAHE,0.8592,59-C1 611.10,59C161110,59C161110,0.818,UNKNOWN,False,NONE,372.0
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay122_jpg.rf.917a80c29125f20bbffdc5a9c84e326e.jpg,xemay122_jpg.rf.917a80c29125f20bbffdc5a9c84e326e.jpg,True,,True,0.893,"[130, 46, 230, 133]",0.0,100,87,1.15,V0_COLOR_CLAHE,0.8435,61D1 006 26,61D100626,61D100626,0.76,UNKNOWN,False,NONE,573.52
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1230_jpg.rf.ecea4992fd402efdccbb18053bc6a538.jpg,xemay1230_jpg.rf.ecea4992fd402efdccbb18053bc6a538.jpg,True,,True,0.873,"[156, 57, 249, 136]",0.0,93,79,1.18,V1_GRAY_CLAHE,0.7725,56 P1 6734,56P16734,56P16734,0.625,UNKNOWN,False,NONE,382.04
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1231_jpg.rf.a0e3ceceb132f4fe2f3e00e2720f4af3.jpg,xemay1231_jpg.rf.a0e3ceceb132f4fe2f3e00e2720f4af3.jpg,True,,True,0.891,"[133, 180, 221, 252]",0.4077,88,72,1.22,V1_GRAY_CLAHE,0.8444,59*T1 83013,59T183013,59T183013,0.762,UNKNOWN,False,NONE,383.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1242_jpg.rf.7c413a04d3ef0883f71ffcd190fe2717.jpg,xemay1242_jpg.rf.7c413a04d3ef0883f71ffcd190fe2717.jpg,True,,True,0.894,"[195, 52, 285, 129]",0.0,90,77,1.17,V2_ADAPTIVE_BINARIZE,0.5894,67 *B1 IL0B.3J,67B1IL0B3J,67B1IL0B3J,0.293,UNKNOWN,False,10. Multi-line / square plate layout,517.8
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1258_jpg.rf.055e2b2b6ea5f45c02506cc455414f9e.jpg,xemay1258_jpg.rf.055e2b2b6ea5f45c02506cc455414f9e.jpg,True,,True,0.872,"[277, 68, 368, 150]",0.0,91,82,1.11,V1_GRAY_CLAHE,0.7846,60-Vz 2445,60VZ2445,60VZ2445,0.649,UNKNOWN,False,NONE,338.27
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1266_jpg.rf.33b90a30befadfc352f6b9198bb6beec.jpg,xemay1266_jpg.rf.33b90a30befadfc352f6b9198bb6beec.jpg,True,,True,0.888,"[213, 75, 306, 153]",0.0,93,78,1.19,V1_GRAY_CLAHE,0.7939,59-V1 553.20,59V155320,59V155320,0.688,UNKNOWN,False,NONE,369.44
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1275_jpg.rf.3e0f83889418af378ef96d8db182a2f8.jpg,xemay1275_jpg.rf.3e0f83889418af378ef96d8db182a2f8.jpg,True,,True,0.887,"[235, 109, 331, 192]",0.0,96,83,1.16,V1_GRAY_CLAHE,0.7559,71 B1 44573,71B144573,71B144573,0.585,UNKNOWN,False,NONE,374.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1278_jpg.rf.e0d097dd0045dc6f1c3b61a38e492240.jpg,xemay1278_jpg.rf.e0d097dd0045dc6f1c3b61a38e492240.jpg,True,,True,0.878,"[162, 130, 264, 216]",3.1538,102,86,1.19,V0_COLOR_CLAHE,0.6747,79 Z1 101.84,79Z110184,79Z110184,0.449,UNKNOWN,False,10. Multi-line / square plate layout,530.69
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1281_jpg.rf.8768c431208df83a21adfc970a02ed3b.jpg,xemay1281_jpg.rf.8768c431208df83a21adfc970a02ed3b.jpg,True,,True,0.878,"[200, 164, 297, 245]",8.234,97,81,1.2,V1_GRAY_CLAHE,0.8739,59 F1 085.01,59F108501,59F108501,0.848,UNKNOWN,False,NONE,368.8
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1301_jpg.rf.93b17afa491184b9c92fc33a834120ee.jpg,xemay1301_jpg.rf.93b17afa491184b9c92fc33a834120ee.jpg,True,,True,0.904,"[201, 108, 298, 190]",0.0,97,82,1.18,V0_COLOR_CLAHE,0.813,54.S5 8960,54S58960,54S58960,0.706,UNKNOWN,False,NONE,358.72
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1306_jpg.rf.f2c890bc9ec723482db67a66b0539c4b.jpg,xemay1306_jpg.rf.f2c890bc9ec723482db67a66b0539c4b.jpg,True,,True,0.886,"[164, 45, 257, 125]",0.0,93,80,1.16,V1_GRAY_CLAHE,0.6517,"59-K1 865.,59",59K186559,59K186559,0.426,UNKNOWN,False,10. Multi-line / square plate layout,417.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1309_jpg.rf.3a5f1a3a481d0d94f0d9155bdf345ad0.jpg,xemay1309_jpg.rf.3a5f1a3a481d0d94f0d9155bdf345ad0.jpg,True,,True,0.884,"[217, 46, 311, 129]",0.0,94,83,1.13,V1_GRAY_CLAHE,0.7816,59 K1 201.73,59K120173,59K120173,0.663,UNKNOWN,False,NONE,365.22
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1313_jpg.rf.b42c5c1bd49fc89d318506c9fd4b4469.jpg,xemay1313_jpg.rf.b42c5c1bd49fc89d318506c9fd4b4469.jpg,True,,True,0.868,"[228, 116, 317, 198]",0.0,89,82,1.09,V1_GRAY_CLAHE,0.7977,"53 S7 7589,",53S77589,53S77589,0.705,UNKNOWN,False,NONE,342.66
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1321_jpg.rf.8f6f9e8d36ea815bbf529a1f7c10d5d6.jpg,xemay1321_jpg.rf.8f6f9e8d36ea815bbf529a1f7c10d5d6.jpg,True,,True,0.89,"[197, 55, 288, 132]",0.0,91,77,1.18,V0_COLOR_CLAHE,0.7402,59:S2 083.38],59S208338,59S208338,0.603,UNKNOWN,False,NONE,392.93
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1340_jpg.rf.49585192ec00489a9ebef950dcccf473.jpg,xemay1340_jpg.rf.49585192ec00489a9ebef950dcccf473.jpg,True,,True,0.887,"[164, 87, 256, 165]",0.0,92,78,1.18,V1_GRAY_CLAHE,0.7437,59-C1 47157,59C147157,59C147157,0.56,UNKNOWN,False,NONE,362.36
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1343_jpg.rf.b8630ce5248596681007598c5adbea10.jpg,xemay1343_jpg.rf.b8630ce5248596681007598c5adbea10.jpg,True,,True,0.886,"[188, 123, 278, 202]",0.0,90,79,1.14,V2_ADAPTIVE_BINARIZE,0.785,68 W7 081 17,68W708117,68W708117,0.67,UNKNOWN,False,NONE,567.73
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1367_jpg.rf.8a31359b4887b4503a1645d34eb2386d.jpg,xemay1367_jpg.rf.8a31359b4887b4503a1645d34eb2386d.jpg,True,,True,0.879,"[243, 145, 345, 234]",0.0,102,89,1.15,V0_COLOR_CLAHE,0.7993,59.X2 97772,59X297772,59X297772,0.671,UNKNOWN,False,NONE,369.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1408_jpg.rf.32cdf4bdc61636ece74b4ba7fb27509c.jpg,xemay1408_jpg.rf.32cdf4bdc61636ece74b4ba7fb27509c.jpg,True,,True,0.884,"[235, 57, 316, 129]",0.0,81,72,1.12,V0_COLOR_CLAHE,0.8792,60 B3 163 9,60B31639,60B31639,0.868,UNKNOWN,False,NONE,315.65
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1429_jpg.rf.c6054f2a0cd31786826d55477e00ca22.jpg,xemay1429_jpg.rf.c6054f2a0cd31786826d55477e00ca22.jpg,True,,True,0.875,"[196, 199, 288, 272]",0.8261,92,73,1.26,V0_COLOR_CLAHE,0.8862,59S7 596.94,59S759694,59S759694,0.845,UNKNOWN,False,NONE,384.62
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1431_jpg.rf.a1212e8cb86539c40c78e12a80fb9527.jpg,xemay1431_jpg.rf.a1212e8cb86539c40c78e12a80fb9527.jpg,True,,True,0.899,"[203, 57, 295, 135]",0.0,92,78,1.18,V1_GRAY_CLAHE,0.8327,"93 F1 264,79",93F126479,93F126479,0.765,UNKNOWN,False,NONE,364.49
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1442_jpg.rf.5fd4a5c28625ed1b075eecf50c47584e.jpg,xemay1442_jpg.rf.5fd4a5c28625ed1b075eecf50c47584e.jpg,True,,True,0.907,"[185, 109, 283, 192]",0.0,98,83,1.18,V0_COLOR_CLAHE,0.9024,55-P1 0009,55P10009,55P10009,0.885,UNKNOWN,False,NONE,356.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1445_jpg.rf.9bd5d8faf1e1c9c98a9d9fa7463f699a.jpg,xemay1445_jpg.rf.9bd5d8faf1e1c9c98a9d9fa7463f699a.jpg,True,,True,0.888,"[222, 75, 312, 156]",0.0,90,81,1.11,V1_GRAY_CLAHE,0.6717,0J B2 232 99,0JB223299,0JB223299,0.443,UNKNOWN,False,10. Multi-line / square plate layout,494.57
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1448_jpg.rf.4c7d8236ec1f890cd2482ce879213785.jpg,xemay1448_jpg.rf.4c7d8236ec1f890cd2482ce879213785.jpg,True,,True,0.869,"[197, 142, 288, 220]",0.0,91,78,1.17,V1_GRAY_CLAHE,0.6599,79 21 5804,79215804,79215804,0.4,UNKNOWN,False,10. Multi-line / square plate layout,347.52
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1452_jpg.rf.d9b90879cd32f339d4619e62c244fee6.jpg,xemay1452_jpg.rf.d9b90879cd32f339d4619e62c244fee6.jpg,True,,True,0.888,"[161, 62, 251, 140]",0.0,90,78,1.15,V2_ADAPTIVE_BINARIZE,0.8247,79-LL 0995,79LL0995,79LL0995,0.729,UNKNOWN,False,NONE,506.53
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1459_jpg.rf.2fc94a5079d0fff84f546a7e1a322c5c.jpg,xemay1459_jpg.rf.2fc94a5079d0fff84f546a7e1a322c5c.jpg,True,,True,0.875,"[165, 7, 258, 87]",0.0,93,80,1.16,V1_GRAY_CLAHE,0.7473,63-V5 091L,63V5091L,63V5091L,0.575,UNKNOWN,False,NONE,358.59
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1470_jpg.rf.cf3f87fe5db5f52c6753fd89cefba63d.jpg,xemay1470_jpg.rf.cf3f87fe5db5f52c6753fd89cefba63d.jpg,True,,True,0.88,"[282, 90, 364, 166]",0.0,82,76,1.08,V0_COLOR_CLAHE,0.7578,52.52 4832,52524832,52524832,0.596,UNKNOWN,False,NONE,376.93
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1478_jpg.rf.d01b69b0295b7719378fcea6ef0b2f0e.jpg,xemay1478_jpg.rf.d01b69b0295b7719378fcea6ef0b2f0e.jpg,True,,True,0.876,"[252, 85, 350, 172]",0.0,98,87,1.13,V0_COLOR_CLAHE,0.8321,59-S2 232 L3,59S2232L3,59S2232L3,0.764,UNKNOWN,False,NONE,344.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1480_jpg.rf.2542e59d08de8e7e6467445b9827aca3.jpg,xemay1480_jpg.rf.2542e59d08de8e7e6467445b9827aca3.jpg,True,,True,0.888,"[232, 68, 327, 155]",0.0,95,87,1.09,V0_COLOR_CLAHE,0.8509,59 L7 18044,59L718044,59L718044,0.774,UNKNOWN,False,NONE,335.01
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1484_jpg.rf.7a6c8a5f44f7808cff4c9712e87fadb7.jpg,xemay1484_jpg.rf.7a6c8a5f44f7808cff4c9712e87fadb7.jpg,True,,True,0.875,"[248, 78, 345, 167]",0.0,97,89,1.09,V1_GRAY_CLAHE,0.7539,747*07 6992,747076992,747076992,0.581,UNKNOWN,False,NONE,361.9
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay148_jpg.rf.ab6bdca29b726569a14033c5a4645b02.jpg,xemay148_jpg.rf.ab6bdca29b726569a14033c5a4645b02.jpg,True,,True,0.886,"[167, 102, 241, 164]",0.0,74,62,1.19,V1_GRAY_CLAHE,0.8675,59-P1 332.02,59P133202,59P133202,0.835,UNKNOWN,False,NONE,391.22
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1493_jpg.rf.70086b9a909d1af1328356b695430d6f.jpg,xemay1493_jpg.rf.70086b9a909d1af1328356b695430d6f.jpg,True,,True,0.892,"[226, 118, 326, 200]",0.0,100,82,1.22,V1_GRAY_CLAHE,0.7722,59 F1 827.87,59F182787,59F182787,0.644,UNKNOWN,False,NONE,361.59
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1500_jpg.rf.b635eca88b747ae649a6de3c7ad94857.jpg,xemay1500_jpg.rf.b635eca88b747ae649a6de3c7ad94857.jpg,True,,True,0.892,"[168, 139, 267, 223]",2.8081,99,84,1.18,V0_COLOR_CLAHE,0.7988,71 S3 9276,71S39276,71S39276,0.678,UNKNOWN,False,NONE,351.44
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1501_jpg.rf.7e0b94bba9480f7312ab5124cf0eaa98.jpg,xemay1501_jpg.rf.7e0b94bba9480f7312ab5124cf0eaa98.jpg,True,,True,0.884,"[180, 37, 261, 106]",0.0,81,69,1.17,V1_GRAY_CLAHE,0.8753,62 H7 369.34,62H736934,62H736934,0.851,UNKNOWN,False,NONE,357.91
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1502_jpg.rf.1b5f8d862503af10cae0de9fb0b2af05.jpg,xemay1502_jpg.rf.1b5f8d862503af10cae0de9fb0b2af05.jpg,True,,True,0.874,"[153, 69, 246, 148]",0.0,93,79,1.18,V1_GRAY_CLAHE,0.8196,54.H3 3457,54H33457,54H33457,0.719,UNKNOWN,False,NONE,345.56
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1510_jpg.rf.b502e6d79461bd51e6e3a4408f9809fb.jpg,xemay1510_jpg.rf.b502e6d79461bd51e6e3a4408f9809fb.jpg,True,,True,0.893,"[153, 123, 248, 204]",3.0283,95,81,1.17,V0_COLOR_CLAHE,0.7391,59 X1 695.92,59X169592,59X169592,0.578,UNKNOWN,False,NONE,354.33
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1513_jpg.rf.c772eb4f51757ad25ab125830f1752a8.jpg,xemay1513_jpg.rf.c772eb4f51757ad25ab125830f1752a8.jpg,True,,True,0.867,"[186, 108, 274, 179]",0.0,88,71,1.24,V0_COLOR_CLAHE,0.6516,07*09 0859,07090859,07090859,0.383,UNKNOWN,False,10. Multi-line / square plate layout,328.41
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1530_jpg.rf.f56e149bbb990282c3b25e207737e6e2.jpg,xemay1530_jpg.rf.f56e149bbb990282c3b25e207737e6e2.jpg,True,,True,0.881,"[129, 134, 222, 211]",0.6914,93,77,1.21,V1_GRAY_CLAHE,0.8768,53 P2 4531,53P24531,53P24531,0.834,UNKNOWN,False,NONE,326.97
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1533_jpg.rf.7e1ba3b7dd4e56c19c6312ac03a210de.jpg,xemay1533_jpg.rf.7e1ba3b7dd4e56c19c6312ac03a210de.jpg,True,,True,0.89,"[188, 51, 278, 127]",0.0,90,76,1.18,V1_GRAY_CLAHE,0.7246,94 B1 195.80,94B119580,94B119580,0.549,UNKNOWN,False,NONE,399.48
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1544_jpg.rf.7572ac0f21fb33d0b309f39326b932da.jpg,xemay1544_jpg.rf.7572ac0f21fb33d0b309f39326b932da.jpg,True,,True,0.889,"[162, 122, 255, 201]",61.3069,93,79,1.18,V0_COLOR_CLAHE,0.6911,"59 Hn 468,28",59HN46828,59HN46828,0.482,UNKNOWN,False,10. Multi-line / square plate layout,379.6
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay154_jpg.rf.b4114f33fbff357ccbd2934517512c57.jpg,xemay154_jpg.rf.b4114f33fbff357ccbd2934517512c57.jpg,True,,True,0.892,"[160, 107, 234, 168]",0.0,74,61,1.21,V1_GRAY_CLAHE,0.86,86:H7 9591,86H79591,86H79591,0.8,UNKNOWN,False,NONE,326.72
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1553_jpg.rf.8bcb6c92ea5d9502ffaf3521069fc6f0.jpg,xemay1553_jpg.rf.8bcb6c92ea5d9502ffaf3521069fc6f0.jpg,True,,True,0.904,"[190, 73, 285, 156]",0.0,95,83,1.14,V2_ADAPTIVE_BINARIZE,0.6743,8l 51 197.89,8L5119789,8L5119789,0.449,UNKNOWN,False,10. Multi-line / square plate layout,475.05
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1556_jpg.rf.55f7752ba207ed062af0bab3e0fe09ef.jpg,xemay1556_jpg.rf.55f7752ba207ed062af0bab3e0fe09ef.jpg,True,,True,0.881,"[149, 127, 230, 191]",2.2054,81,64,1.27,V1_GRAY_CLAHE,0.9158,30-F1 4765,30F14765,30F14765,0.912,UNKNOWN,False,NONE,339.57
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1557_jpg.rf.ff35ea1298abe625a37c0bb3aed8170f.jpg,xemay1557_jpg.rf.ff35ea1298abe625a37c0bb3aed8170f.jpg,True,,True,0.891,"[218, 51, 306, 126]",0.0,88,75,1.17,V0_COLOR_CLAHE,0.7795,59-Hh 555.56,59HH55556,59HH55556,0.659,UNKNOWN,False,NONE,501.83
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1572_jpg.rf.955df6f37e0faddf770ab917a5ccff99.jpg,xemay1572_jpg.rf.955df6f37e0faddf770ab917a5ccff99.jpg,True,,True,0.878,"[239, 118, 343, 210]",0.0,104,92,1.13,V0_COLOR_CLAHE,0.7668,5L.Y8 8280,5LY88280,5LY88280,0.614,UNKNOWN,False,NONE,302.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1573_jpg.rf.6b2d6461a87d8babbb107ee90edba7cd.jpg,xemay1573_jpg.rf.6b2d6461a87d8babbb107ee90edba7cd.jpg,True,,True,0.87,"[188, 209, 290, 297]",0.6186,102,88,1.16,V0_COLOR_CLAHE,0.8168,"59-B7 338, 12",59B733812,59B733812,0.757,UNKNOWN,False,NONE,329.1
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1580_jpg.rf.3c566d29e47a306d1f4bec4bd7398a02.jpg,xemay1580_jpg.rf.3c566d29e47a306d1f4bec4bd7398a02.jpg,True,,True,0.89,"[186, 141, 275, 214]",0.0,89,73,1.22,V0_COLOR_CLAHE,0.7022,59 S1 262.08},59S126208,59S126208,0.527,UNKNOWN,False,NONE,393.9
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1582_jpg.rf.1fd3f4db5f32d029e71005a215f4dbeb.jpg,xemay1582_jpg.rf.1fd3f4db5f32d029e71005a215f4dbeb.jpg,True,,True,0.881,"[179, 176, 269, 247]",0.9951,90,71,1.27,V0_COLOR_CLAHE,0.8227,55 82 0010,55820010,55820010,0.725,UNKNOWN,False,NONE,351.99
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay158_jpg.rf.d50a90827318bc1a7fd1b5249fdf80d0.jpg,xemay158_jpg.rf.d50a90827318bc1a7fd1b5249fdf80d0.jpg,True,,True,0.887,"[171, 133, 240, 191]",0.0,69,58,1.19,V1_GRAY_CLAHE,0.8434,59 T1 54049,59T154049,59T154049,0.759,UNKNOWN,False,NONE,416.29
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay159_jpg.rf.f2d9bb2c5e2ebc7ba056c6c685d09606.jpg,xemay159_jpg.rf.f2d9bb2c5e2ebc7ba056c6c685d09606.jpg,True,,True,0.887,"[164, 132, 244, 198]",15.03,80,66,1.21,V0_COLOR_CLAHE,0.8651,59-FI 29346,59FI29346,59FI29346,0.803,UNKNOWN,False,NONE,403.22
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1601_jpg.rf.4d0a8fe134c57a4da160e82d48902b19.jpg,xemay1601_jpg.rf.4d0a8fe134c57a4da160e82d48902b19.jpg,True,,True,0.902,"[197, 107, 281, 177]",0.0,84,70,1.2,V0_COLOR_CLAHE,0.818,93-C1 [020.79,93C102079,93C102079,0.759,UNKNOWN,False,NONE,354.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1603_jpg.rf.460db10e6e86876c4fc550f2ac26368f.jpg,xemay1603_jpg.rf.460db10e6e86876c4fc550f2ac26368f.jpg,True,,True,0.869,"[167, 59, 260, 138]",0.0,93,79,1.18,V1_GRAY_CLAHE,0.6386,79 f 188.93,79F18893,79F18893,0.386,UNKNOWN,False,10. Multi-line / square plate layout,558.27
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1605_jpg.rf.2b023253cebc16a28a482854807b43cc.jpg,xemay1605_jpg.rf.2b023253cebc16a28a482854807b43cc.jpg,True,,True,0.875,"[228, 91, 318, 168]",0.0,90,77,1.17,V1_GRAY_CLAHE,0.7647,59 E7 492.85,59E749285,59E749285,0.629,UNKNOWN,False,NONE,399.2
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1621_jpg.rf.89bdae2e78d5027c0443d0f28c0342ad.jpg,xemay1621_jpg.rf.89bdae2e78d5027c0443d0f28c0342ad.jpg,True,,True,0.874,"[225, 99, 323, 187]",0.0,98,88,1.11,V1_GRAY_CLAHE,0.9129,59 P2 15270,59P215270,59P215270,0.899,UNKNOWN,False,NONE,333.56
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/xemay1670_jpg.rf.acd3c232ead570ea280390bd48e5b4d8.jpg,xemay1670_jpg.rf.acd3c232ead570ea280390bd48e5b4d8.jpg,True,,True,0.886,"[253, 59, 349, 142]",0.0,96,83,1.16,V1_GRAY_CLAHE,0.8807,54 T1 4995,54T14995,54T14995,0.841,UNKNOWN,False,NONE,339.21
